"Familia","Binomio","N. Fontes","Flora e Funga do Brasil, 2014","Cardoso et all, 2017","Arieira et all, 2021","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_searchNotes","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_scientificName","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_scientificNamewithoutAuthorship","fb2020_searchNotes","categoria_Ameaca_Portaria_443"
"Anacardiaceae","Toxicodendron striatum",2,,1,1,2435248,"Species","Accepted","Anacardiaceae","Toxicodendron striatum","(Ruiz & Pav.) Kuntze",2435248,"N","Toxicodendron striatum",,,,"Accepted",622437,,"Toxicodendron striatum (Ruiz & Pav.) Kuntze","ESPECIE","(Ruiz & Pav.) Kuntze","NOME_ACEITO","NOME_CORRETO","Toxicodendron striatum","NOME_ACEITO",
"Anisophylleaceae","Anisophyllea guianensis",2,,1,1,2640302,"Species","Accepted","Anisophylleaceae","Anisophyllea guianensis","Sandwith",2640302,"N","Anisophyllea guianensis",,,,"Accepted",,,,,,,,,"Not found",
"Anisophylleaceae","Anisophyllea manausensis",3,1,1,1,2640306,"Species","Accepted","Anisophylleaceae","Anisophyllea manausensis","Pires & W.A.Rodrigues",2640306,"N","Anisophyllea manausensis",,,,"Accepted",80045,,"Anisophyllea manausensis Pires & W.A.Rodrigues","ESPECIE","Pires & W.A.Rodrigues","NOME_ACEITO","NOME_CORRETO","Anisophyllea manausensis","NOME_ACEITO",
"Anisophylleaceae","Polygonanthus amazonicus",3,1,1,1,2868123,"Species","Accepted","Anisophylleaceae","Polygonanthus amazonicus","Ducke",2868123,"N","Polygonanthus amazonicus",,,,"Accepted",80047,,"Polygonanthus amazonicus Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Polygonanthus amazonicus","NOME_ACEITO",
"Anisophylleaceae","Polygonanthus punctulatus",3,1,1,1,2415351,"Species","Accepted","Anisophylleaceae","Polygonanthus punctulatus","Kuhlm.",2415351,"N","Polygonanthus punctulatus",,,,"Accepted",80048,,"Polygonanthus punctulatus Kuhlm.","ESPECIE","Kuhlm.","NOME_ACEITO","NOME_CORRETO","Polygonanthus punctulatus","NOME_ACEITO",
"Annonaceae","Anaxagorea acuminata",3,1,1,1,2636353,"Species","Accepted","Annonaceae","Anaxagorea acuminata","(Dunal) A.St.-Hil. ex A.DC.",2636353,"N","Anaxagorea acuminata",,,,"Accepted",110221,,"Anaxagorea acuminata (Dunal) A.DC.","ESPECIE","(Dunal) A.DC.","NOME_ACEITO","NOME_CORRETO","Anaxagorea acuminata","NOME_ACEITO",
"Annonaceae","Anaxagorea angustifolia",3,1,1,1,2636355,"Species","Accepted","Annonaceae","Anaxagorea angustifolia","Timmerman",2636355,"N","Anaxagorea angustifolia",,,,"Accepted",110222,,"Anaxagorea angustifolia Timmerman","ESPECIE","Timmerman","NOME_ACEITO","NOME_CORRETO","Anaxagorea angustifolia","NOME_ACEITO",
"Annonaceae","Anaxagorea brachycarpa",3,1,1,1,2636357,"Species","Accepted","Annonaceae","Anaxagorea brachycarpa","R.E.Fr.",2636357,"N","Anaxagorea brachycarpa",,,,"Accepted",110223,,"Anaxagorea brachycarpa R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Anaxagorea brachycarpa","NOME_ACEITO",
"Annonaceae","Anaxagorea brevipedicellata",3,1,1,1,2636359,"Species","Accepted","Annonaceae","Anaxagorea brevipedicellata","Timmerman",2636359,"N","Anaxagorea brevipedicellata",,,,"Accepted",110224,,"Anaxagorea brevipedicellata Timmerman","ESPECIE","Timmerman","NOME_ACEITO","NOME_CORRETO","Anaxagorea brevipedicellata","NOME_ACEITO",
"Annonaceae","Anaxagorea brevipes",3,1,1,1,2636360,"Species","Accepted","Annonaceae","Anaxagorea brevipes","Benth.",2636360,"N","Anaxagorea brevipes",,,,"Accepted",110225,,"Anaxagorea brevipes Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Anaxagorea brevipes","NOME_ACEITO",
"Annonaceae","Anaxagorea crassipetala",2,,1,1,2636364,"Species","Accepted","Annonaceae","Anaxagorea crassipetala","Hemsl.",2636364,"N","Anaxagorea crassipetala",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Anaxagorea dolichocarpa",3,1,1,1,2636365,"Species","Accepted","Annonaceae","Anaxagorea dolichocarpa","Sprague & Sandwith",2636365,"N","Anaxagorea dolichocarpa",,,,"Accepted",110226,,"Anaxagorea dolichocarpa Sprague & Sandwith","ESPECIE","Sprague & Sandwith","NOME_ACEITO","NOME_CORRETO","Anaxagorea dolichocarpa","NOME_ACEITO",
"Annonaceae","Anaxagorea floribunda",2,,1,1,2636366,"Species","Accepted","Annonaceae","Anaxagorea floribunda","Timmerman",2636366,"N","Anaxagorea floribunda",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Anaxagorea gigantophylla",3,1,1,1,2636368,"Species","Accepted","Annonaceae","Anaxagorea gigantophylla","R.E.Fr.",2636368,"N","Anaxagorea gigantophylla",,,,"Accepted",110227,,"Anaxagorea gigantophylla R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Anaxagorea gigantophylla","NOME_ACEITO",
"Annonaceae","Anaxagorea inundata",1,,,1,2636370,"Species","Accepted","Annonaceae","Anaxagorea inundata","P.E.Berry & R.B.Mill.",2636370,"N","Anaxagorea inundata",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Anaxagorea macrantha",3,1,1,1,2636376,"Species","Accepted","Annonaceae","Anaxagorea macrantha","R.E.Fr.",2636376,"N","Anaxagorea macrantha",,,,"Accepted",110228,,"Anaxagorea macrantha R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Anaxagorea macrantha","NOME_ACEITO",
"Annonaceae","Anaxagorea manausensis",3,1,1,1,2636377,"Species","Accepted","Annonaceae","Anaxagorea manausensis","Timmerman",2636377,"N","Anaxagorea manausensis",,,,"Accepted",110229,,"Anaxagorea manausensis Timmerman","ESPECIE","Timmerman","NOME_ACEITO","NOME_CORRETO","Anaxagorea manausensis","NOME_ACEITO",
"Annonaceae","Anaxagorea pachypetala",2,,1,1,2636383,"Species","Accepted","Annonaceae","Anaxagorea pachypetala","(Diels) R.E.Fr.",2636383,"N","Anaxagorea pachypetala",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Anaxagorea petiolata",3,1,1,1,2636386,"Species","Accepted","Annonaceae","Anaxagorea petiolata","R.E.Fr.",2636386,"N","Anaxagorea petiolata",,,,"Accepted",110230,,"Anaxagorea petiolata R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Anaxagorea petiolata","NOME_ACEITO",
"Annonaceae","Anaxagorea phaeocarpa",3,1,1,1,2636387,"Species","Accepted","Annonaceae","Anaxagorea phaeocarpa","Mart.",2636387,"N","Anaxagorea phaeocarpa",,,,"Accepted",110231,,"Anaxagorea phaeocarpa Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Anaxagorea phaeocarpa","NOME_ACEITO",
"Annonaceae","Anaxagorea prinoides",3,1,1,1,2636388,"Species","Accepted","Annonaceae","Anaxagorea prinoides","(Dunal) A.St.-Hil. ex A.DC.",2636388,"N","Anaxagorea prinoides",,,,"Accepted",110232,,"Anaxagorea prinoides (Dunal) A.DC.","ESPECIE","(Dunal) A.DC.","NOME_ACEITO","NOME_CORRETO","Anaxagorea prinoides","NOME_ACEITO",
"Annonaceae","Anaxagorea rufa",3,1,1,1,2636392,"Species","Accepted","Annonaceae","Anaxagorea rufa","Timmerman",2636392,"N","Anaxagorea rufa",,,,"Accepted",110233,,"Anaxagorea rufa Timmerman","ESPECIE","Timmerman","NOME_ACEITO","NOME_CORRETO","Anaxagorea rufa","NOME_ACEITO",
"Annonaceae","Annona acutiflora",1,,,1,2640769,"Species","Accepted","Annonaceae","Annona acutiflora","Mart.",2640769,"N","Annona acutiflora",,,,"Accepted",117058,,"Annona acutiflora Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona acutiflora","NOME_ACEITO",
"Annonaceae","Annona amazonica",3,1,1,1,2640774,"Species","Accepted","Annonaceae","Annona amazonica","R.E.Fr.",2640774,"N","Annona amazonica",,,,"Accepted",117059,,"Annona amazonica R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona amazonica","NOME_ACEITO",
"Annonaceae","Annona ambotay",3,1,1,1,2640776,"Species","Accepted","Annonaceae","Annona ambotay","Aubl.",2640776,"N","Annona ambotay",,,,"Accepted",117061,,"Annona ambotay Aubl.","ESPECIE","Aubl.","NOME_ACEITO","NOME_CORRETO","Annona ambotay","NOME_ACEITO",
"Annonaceae","Annona andicola",1,,,1,2603466,"Species","Accepted","Annonaceae","Annona andicola","(Maas & Westra) H.Rainer",2603466,"N","Annona andicola",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona angustifolia",2,,1,1,2640779,"Species","Accepted","Annonaceae","Annona angustifolia","Huber",2640779,"N","Annona angustifolia",,,,"Accepted",117062,,"Annona angustifolia Huber","ESPECIE","Huber","NOME_ACEITO","NOME_CORRETO","Annona angustifolia","NOME_ACEITO",
"Annonaceae","Annona annonoides",3,1,1,1,2640781,"Species","Accepted","Annonaceae","Annona annonoides","(R.E.Fr.) Maas & Westra",2640781,"N","Annona annonoides",,,,"Accepted",110236,,"Annona annonoides (R.E.Fr.) Maas & Westra","ESPECIE","(R.E.Fr.) Maas & Westra","NOME_ACEITO","NOME_CORRETO","Annona annonoides","NOME_ACEITO",
"Annonaceae","Annona asplundiana",2,,1,1,2640787,"Species","Accepted","Annonaceae","Annona asplundiana","R.E.Fr.",2640787,"N","Annona asplundiana",,,,"Accepted",117063,,"Annona asplundiana R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona asplundiana","NOME_ACEITO",
"Annonaceae","Annona atabapensis",2,1,,1,2640788,"Species","Accepted","Annonaceae","Annona atabapensis","Kunth",2640788,"N","Annona atabapensis",,,,"Accepted",117064,,"Annona atabapensis Kunth","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","Annona atabapensis","NOME_ACEITO",
"Annonaceae","Annona boliviana",1,,,1,2603468,"Species","Accepted","Annonaceae","Annona boliviana","(R.E.Fr.) H.Rainer",2603468,"N","Annona boliviana",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona burchellii",1,,,1,2640802,"Species","Accepted","Annonaceae","Annona burchellii","R.E.Fr.",2640802,"N","Annona burchellii",,,,"Accepted",117068,,"Annona burchellii R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona burchellii","NOME_ACEITO",
"Annonaceae","Annona cacans",1,,,1,2640803,"Species","Accepted","Annonaceae","Annona cacans","Warm.",2640803,"N","Annona cacans",,,,"Accepted",117069,,"Annona cacans Warm.","ESPECIE","Warm.","NOME_ACEITO","NOME_CORRETO","Annona cacans","NOME_ACEITO",
"Annonaceae","Annona calcarata",3,1,1,1,2603469,"Species","Accepted","Annonaceae","Annona calcarata","(R.E.Fr.) H.Rainer",2603469,"N","Annona calcarata",,,,"Accepted",110238,,"Annona calcarata (R.E.Fr.) H.Rainer","ESPECIE","(R.E.Fr.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona calcarata","NOME_ACEITO",
"Annonaceae","Annona caput-medusae",1,,,1,3236955,"Species","Accepted","Annonaceae","Annona caput-medusae","Westra & H.Rainer",3236955,"N","Annona caput-medusae",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona cascarilloides",1,,,1,2640808,"Species","Accepted","Annonaceae","Annona cascarilloides","Griseb.",2640808,"N","Annona cascarilloides",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona centrantha",3,1,1,1,2603470,"Species","Accepted","Annonaceae","Annona centrantha","(R.E.Fr.) H.Rainer",2603470,"N","Annona centrantha",,,,"Accepted",110239,,"Annona centrantha (R.E.Fr.) H.Rainer","ESPECIE","(R.E.Fr.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona centrantha","NOME_ACEITO",
"Annonaceae","Annona cherimola",1,,,1,2640812,"Species","Accepted","Annonaceae","Annona cherimola","Mill.",2640812,"N","Annona cherimola",,,,"Accepted",597490,,"Annona cherimola Mill.","ESPECIE","Mill.","NOME_ACEITO",,"Annona cherimola","NOME_ACEITO",
"Annonaceae","Annona cherimolioides",1,,,1,2640813,"Species","Accepted","Annonaceae","Annona cherimolioides","Triana & Planch.",2640813,"N","Annona cherimolioides",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona cordifolia",1,,,1,2640824,"Species","Accepted","Annonaceae","Annona cordifolia","(Szyszył.) Poepp. ex Maas & Westra",2640824,"N","Annona cordifolia",,,,"Accepted",117070,,"Annona cordifolia (Szyszył.) R.E.Fr.","ESPECIE","(Szyszył.) R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona cordifolia","NOME_ACEITO",
"Annonaceae","Annona coriacea",2,1,,1,2640825,"Species","Accepted","Annonaceae","Annona coriacea","Mart.",2640825,"N","Annona coriacea",,,,"Accepted",117066,,"Annona coriacea Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona coriacea","NOME_ACEITO",
"Annonaceae","Annona cornifolia",1,,,1,2640829,"Species","Accepted","Annonaceae","Annona cornifolia","A.St.-Hil.",2640829,"N","Annona cornifolia",,,,"Accepted",117091,,"Annona cornifolia A.St.-Hil.","ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO","Annona cornifolia","NOME_ACEITO",
"Annonaceae","Annona crassiflora",2,1,,1,2640830,"Species","Accepted","Annonaceae","Annona crassiflora","Mart.",2640830,"N","Annona crassiflora",,,,"Accepted",117092,,"Annona crassiflora Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona crassiflora","NOME_ACEITO",
"Annonaceae","Annona cuspidata",3,1,1,1,2603471,"Species","Accepted","Annonaceae","Annona cuspidata","(Mart.) H.Rainer",2603471,"N","Annona cuspidata",,,,"Accepted",110240,,"Annona cuspidata (Mart.) H.Rainer","ESPECIE","(Mart.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona cuspidata","NOME_ACEITO",
"Annonaceae","Annona deminuta",3,1,1,1,2640839,"Species","Accepted","Annonaceae","Annona deminuta","R.E.Fr.",2640839,"N","Annona deminuta",,,,"Accepted",117096,,"Annona deminuta R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona deminuta","NOME_ACEITO",
"Annonaceae","Annona densicoma",3,1,1,1,2640840,"Species","Accepted","Annonaceae","Annona densicoma","Mart.",2640840,"N","Annona densicoma",,,,"Accepted",117097,,"Annona densicoma Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona densicoma","NOME_ACEITO",
"Annonaceae","Annona dioica",1,,,1,2640842,"Species","Accepted","Annonaceae","Annona dioica","A.St.-Hil.",2640842,"N","Annona dioica",,,,"Accepted",117098,,"Annona dioica A.St.-Hil.","ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO","Annona dioica","NOME_ACEITO",
"Annonaceae","Annona dolabripetala",1,,,1,2640848,"Species","Accepted","Annonaceae","Annona dolabripetala","Raddi",2640848,"N","Annona dolabripetala",,,,"Accepted",110241,,"Annona dolabripetala Raddi","ESPECIE","Raddi","NOME_ACEITO","NOME_CORRETO","Annona dolabripetala","NOME_ACEITO",
"Annonaceae","Annona dolichopetala",2,,1,1,2603473,"Species","Accepted","Annonaceae","Annona dolichopetala","(R.E.Fr.) H.Rainer",2603473,"N","Annona dolichopetala",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona dolichophylla",3,1,1,1,2640849,"Species","Accepted","Annonaceae","Annona dolichophylla","R.E.Fr.",2640849,"N","Annona dolichophylla",,,,"Accepted",117103,,"Annona dolichophylla R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona dolichophylla","NOME_ACEITO",
"Annonaceae","Annona duckei",2,,1,1,2640851,"Species","Accepted","Annonaceae","Annona duckei","Diels",2640851,"N","Annona duckei",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona echinata",3,1,1,1,2640853,"Species","Accepted","Annonaceae","Annona echinata","Dunal",2640853,"N","Annona echinata",,,,"Accepted",117105,,"Annona echinata Dunal","ESPECIE","Dunal","NOME_ACEITO","NOME_CORRETO","Annona echinata","NOME_ACEITO",
"Annonaceae","Annona edulis",3,1,1,1,2603474,"Species","Accepted","Annonaceae","Annona edulis","(Triana & Planch.) H.Rainer",2603474,"N","Annona edulis",,,,"Accepted",110242,,"Annona edulis (Triana & Planch.) H.Rainer","ESPECIE","(Triana & Planch.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona edulis","NOME_ACEITO",
"Annonaceae","Annona emarginata",1,,,1,2603475,"Species","Accepted","Annonaceae","Annona emarginata","(Schltdl.) H.Rainer",2603475,"N","Annona emarginata",,,,"Accepted",110243,,"Annona emarginata (Schltdl.) H.Rainer","ESPECIE","(Schltdl.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona emarginata","NOME_ACEITO",
"Annonaceae","Annona excellens",3,1,1,1,2640858,"Species","Accepted","Annonaceae","Annona excellens","R.E.Fr.",2640858,"N","Annona excellens",,,,"Accepted",117108,,"Annona excellens R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona excellens","NOME_ACEITO",
"Annonaceae","Annona exsucca",3,1,1,1,2640860,"Species","Accepted","Annonaceae","Annona exsucca","DC.",2640860,"N","Annona exsucca",,,,"Accepted",110244,,"Annona exsucca DC.","ESPECIE","DC.","NOME_ACEITO","NOME_CORRETO","Annona exsucca","NOME_ACEITO",
"Annonaceae","Annona fendleri",2,,1,1,2603476,"Species","Accepted","Annonaceae","Annona fendleri","(R.E.Fr.) H.Rainer",2603476,"N","Annona fendleri",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona foetida",3,1,1,1,2640862,"Species","Accepted","Annonaceae","Annona foetida","Mart.",2640862,"N","Annona foetida",,,,"Accepted",117110,,"Annona foetida Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona foetida","NOME_ACEITO",
"Annonaceae","Annona fosteri",2,,1,1,2603478,"Species","Accepted","Annonaceae","Annona fosteri","(Maas & Westra) H.Rainer",2603478,"N","Annona fosteri",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona frutescens",1,,,1,2640866,"Species","Accepted","Annonaceae","Annona frutescens","R.E.Fr.",2640866,"N","Annona frutescens",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona gardneri",1,,,1,2640869,"Species","Accepted","Annonaceae","Annona gardneri","R.E.Fr.",2640869,"N","Annona gardneri",,,,"Accepted",117156,,"Annona gardneri R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona gardneri","NOME_ACEITO",
"Annonaceae","Annona gigantophylla",3,1,1,1,2640871,"Species","Accepted","Annonaceae","Annona gigantophylla","(R.E.Fr.) R.E.Fr.",2640871,"N","Annona gigantophylla",,,,"Accepted",117157,,"Annona gigantophylla (R.E.Fr.) R.E.Fr.","ESPECIE","(R.E.Fr.) R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona gigantophylla","NOME_ACEITO",
"Annonaceae","Annona glabra",3,1,1,1,2640872,"Species","Accepted","Annonaceae","Annona glabra","L.",2640872,"N","Annona glabra","Accepted|Illegitimate","2640872|2640873","L.|Forssk.","Accepted among homonyms",117159,,"Annona glabra L.","ESPECIE","L.","NOME_ACEITO","NOME_CORRETO","Annona glabra","NOME_ACEITO",
"Annonaceae","Annona glomerulifera",1,,,1,2603479,"Species","Accepted","Annonaceae","Annona glomerulifera","(Maas & Westra) H.Rainer",2603479,"N","Annona glomerulifera",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona haematantha",2,,1,1,2640883,"Species","Accepted","Annonaceae","Annona haematantha","Miq.",2640883,"N","Annona haematantha",,,,"Accepted",117164,,"Annona haematantha Miq.","ESPECIE","Miq.","NOME_ACEITO","NOME_CORRETO","Annona haematantha","NOME_ACEITO",
"Annonaceae","Annona helosioides",2,,1,1,2603480,"Species","Accepted","Annonaceae","Annona helosioides","(Maas & Westra) H.Rainer",2603480,"N","Annona helosioides",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona herzogii",2,,1,1,2603481,"Species","Accepted","Annonaceae","Annona herzogii","(R.E.Fr.) H.Rainer",2603481,"N","Annona herzogii",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona hispida",3,1,1,1,2603482,"Species","Accepted","Annonaceae","Annona hispida","(Maas & Westra) H.Rainer",2603482,"N","Annona hispida",,,,"Accepted",110247,,"Annona hispida (Maas & Westra) H.Rainer","ESPECIE","(Maas & Westra) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona hispida","NOME_ACEITO",
"Annonaceae","Annona hypoglauca",3,1,1,1,2640895,"Species","Accepted","Annonaceae","Annona hypoglauca","Mart.",2640895,"N","Annona hypoglauca",,,,"Accepted",117165,,"Annona hypoglauca Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Annona hypoglauca","NOME_ACEITO",
"Annonaceae","Annona imparilis",1,1,,,3302063,"Species","Accepted","Annonaceae","Annona imparilis","H.Rainer",3302063,"N","Annona imparilis",,,,"Accepted",631886,,"Annona imparilis H.Rainer","ESPECIE","H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona imparilis","NOME_ACEITO",
"Annonaceae","Annona impressivenia",2,,1,1,2641010,"Species","Accepted","Annonaceae","Annona salzmannii","A.DC.",2641010,"N","Annona impressivenia","Synonym","2640897","Saff. ex R.E.Fr.","Updated",117269,,"Annona salzmannii A.DC.","ESPECIE","A.DC.","NOME_ACEITO","NOME_CORRETO","Annona salzmannii","Updated",
"Annonaceae","Annona insignis",3,1,1,1,2640900,"Species","Accepted","Annonaceae","Annona insignis","R.E.Fr.",2640900,"N","Annona insignis",,,,"Accepted",117166,,"Annona insignis R.E.Fr.","ESPECIE","R.E.Fr.","NOME_ACEITO","NOME_CORRETO","Annona insignis","NOME_ACEITO",
"Annonaceae","Annona iquitensis",2,,1,1,2640903,"Species","Accepted","Annonaceae","Annona iquitensis","R.E.Fr.",2640903,"N","Annona iquitensis",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona jahnii",2,1,,1,2640904,"Species","Accepted","Annonaceae","Annona jahnii","Saff.",2640904,"N","Annona jahnii",,,,"Accepted",117167,,"Annona jahnii Saff.","ESPECIE","Saff.","NOME_ACEITO","NOME_CORRETO","Annona jahnii","NOME_ACEITO",
"Annonaceae","Annona jucunda",3,1,1,1,2603483,"Species","Accepted","Annonaceae","Annona jucunda","(Diels) H.Rainer",2603483,"N","Annona jucunda",,,,"Accepted",110248,,"Annona jucunda Diels","ESPECIE","Diels","NOME_ACEITO","NOME_CORRETO","Annona jucunda","NOME_ACEITO",
"Annonaceae","Annona leptopetala",1,,,1,2603484,"Species","Accepted","Annonaceae","Annona leptopetala","(R.E.Fr.) H.Rainer",2603484,"N","Annona leptopetala",,,,"Accepted",110249,,"Annona leptopetala (R.E.Fr.) H.Rainer","ESPECIE","(R.E.Fr.) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona leptopetala","NOME_ACEITO",
"Annonaceae","Annona macrocalyx",2,,1,1,2640924,"Species","Accepted","Annonaceae","Annona macrocalyx","R.E.Fr.",2640924,"N","Annona macrocalyx",,,,"Accepted",,,,,,,,,"Not found",
"Annonaceae","Annona mammifera",1,1,,,2603485,"Species","Accepted","Annonaceae","Annona mammifera","(Maas & Westra) H.Rainer",2603485,"N","Annona mammifera",,,,"Accepted",110250,,"Annona mammifera (Maas & Westra) H.Rainer","ESPECIE","(Maas & Westra) H.Rainer","NOME_ACEITO","NOME_CORRETO","Annona mammifera","NOME_ACEITO",
